mispay_days,date_code,mispay_d_90d_12m,total_balance,client_id,income,age,mortgage,mortgage_qty,maturity_months,monthly_payment,subsidy,interest_rate,default_120_12m
1.0,0,53.0,28626.19,0.0,947.628990482976,46.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
0.0,1,53.0,28554.47,0.0,947.628990482976,46.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
53.0,2,33.0,28522.24,0.0,947.628990482976,46.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
19.0,3,33.0,28424.3,0.0,947.628990482976,46.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
25.0,4,33.0,28370.55,0.0,947.628990482976,46.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
26.0,5,33.0,28292.87,0.0,947.628990482976,46.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
33.0,6,11.0,28254.17,0.0,947.628990482976,46.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
0.0,7,11.0,28135.62,0.0,947.628990482976,46.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
0.0,8,11.0,28095.51,0.0,947.628990482976,46.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
0.0,9,11.0,28030.59,0.0,947.628990482976,47.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
0.0,10,11.0,27965.33,0.0,947.628990482976,47.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
0.0,11,19.0,27895.08,0.0,947.628990482976,47.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
0.0,12,19.0,27838.42,0.0,947.628990482976,47.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
2.0,13,19.0,27758.25,0.0,947.628990482976,47.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
2.0,14,22.0,27682.34,0.0,947.628990482976,47.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
2.0,15,22.0,27610.67,0.0,947.628990482976,47.0,41657.5,1.0,386.0,238.72,0,6.0,0.0
117.0,0,162.0,8783.14,1.0,1038.79289335765,54.0,13990.0,1.0,372.0,109.25,0,7.25,1.0
147.0,1,162.0,8783.14,1.0,1038.79289335765,54.0,13990.0,1.0,372.0,109.25,0,7.25,1.0
162.0,2,150.0,8783.14,1.0,1038.79289335765,54.0,13990.0,1.0,372.0,109.25,0,7.25,1.0
150.0,3,120.0,8763.74,1.0,1038.79289335765,54.0,13990.0,1.0,372.0,109.25,0,7.25,1.0
120.0,4,91.0,8730.26,1.0,1038.79289335765,54.0,13990.0,1.0,372.0,109.25,0,7.25,0.0
91.0,5,89.0,8661.6,1.0,1038.79289335765,54.0,13990.0,1.0,372.0,109.25,0,7.25,0.0
89.0,6,89.0,8620.21,1.0,1038.79289335765,54.0,13990.0,1.0,372.0,109.25,0,7.25,0.0
89.0,7,59.0,8584.16,1.0,1038.79289335765,54.0,13990.0,1.0,372.0,109.25,0,7.25,0.0
56.0,8,59.0,8460.62,1.0,1038.79289335765,54.0,13990.0,1.0,372.0,109.25,0,7.25,0.0
59.0,9,54.0,8495.69,1.0,1038.79289335765,55.0,13990.0,1.0,372.0,109.25,0,7.25,0.0
0.0,10,85.0,8495.69,1.0,1038.79289335765,55.0,13990.0,1.0,372.0,109.25,0,7.25,0.0
0.0,11,110.0,8495.69,1.0,1038.79289335765,55.0,13990.0,1.0,372.0,109.25,0,7.25,0.0
0.0,12,137.0,8677.49,1.0,1038.79289335765,55.0,13990.0,1.0,372.0,109.25,0,7.25,1.0
0.0,13,137.0,8677.49,1.0,1038.79289335765,55.0,13990.0,1.0,372.0,109.25,0,7.25,1.0
0.0,14,137.0,8677.49,1.0,1038.79289335765,55.0,13990.0,1.0,372.0,109.25,0,7.25,1.0
0.0,15,137.0,8677.49,1.0,1038.79289335765,55.0,13990.0,1.0,372.0,109.25,0,7.25,1.0
0.0,0,0.0,36615.83,2.0,788.6096749733103,32.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,1,0.0,36532.63,2.0,788.6096749733103,32.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,2,0.0,36454.64,2.0,788.6096749733103,32.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,3,0.0,36371.21,2.0,788.6096749733103,32.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,4,0.0,36291.2,2.0,788.6096749733103,32.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,5,0.0,36211.06,2.0,788.6096749733103,32.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,6,0.0,36129.05,2.0,788.6096749733103,32.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,7,0.0,36052.18,2.0,788.6096749733103,32.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,8,1.0,35966.43,2.0,788.6096749733103,32.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,9,1.0,35887.56,2.0,788.6096749733103,33.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,10,1.0,35806.82,2.0,788.6096749733103,33.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,11,1.0,35722.47,2.0,788.6096749733103,33.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,12,1.0,35641.48,2.0,788.6096749733103,33.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,13,1.0,35555.17,2.0,788.6096749733103,33.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,14,1.0,35473.93,2.0,788.6096749733103,33.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
0.0,15,1.0,35390.84,2.0,788.6096749733103,33.0,40351.01,1.0,387.0,156.54,1,5.0,0.0
7.0,0,0.0,29997.08,3.0,921.6005955924952,45.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,1,8.0,29911.93,3.0,921.6005955924952,45.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,2,8.0,29911.93,3.0,921.6005955924952,45.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,3,18.0,29813.09,3.0,921.6005955924952,45.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,4,18.0,29300.56,3.0,921.6005955924952,45.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,5,18.0,29911.93,3.0,921.6005955924952,45.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,6,18.0,29911.93,3.0,921.6005955924952,45.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,7,18.0,29816.8,3.0,921.6005955924952,45.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,8,18.0,29328.53,3.0,921.6005955924952,45.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,9,18.0,29328.53,3.0,921.6005955924952,46.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,10,18.0,29328.53,3.0,921.6005955924952,46.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,11,19.0,29328.53,3.0,921.6005955924952,46.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
0.0,12,53.0,28864.58,3.0,921.6005955924952,46.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
8.0,13,82.0,28765.71,3.0,921.6005955924952,46.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
2.0,14,114.0,28669.87,3.0,921.6005955924952,46.0,43316.0,1.0,360.0,261.78,0,5.75,0.0
18.0,15,144.0,28669.87,3.0,921.6005955924952,46.0,43316.0,1.0,360.0,261.78,0,5.75,1.0
38.0,0,330.0,47873.62,4.0,727.2625788515761,32.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
35.0,1,330.0,47765.94,4.0,727.2625788515761,32.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
0.0,2,330.0,47765.94,4.0,727.2625788515761,32.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
0.0,3,330.0,47765.94,4.0,727.2625788515761,32.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
0.0,4,330.0,47765.94,4.0,727.2625788515761,32.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
0.0,5,330.0,47765.94,4.0,727.2625788515761,32.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
0.0,6,330.0,47765.94,4.0,727.2625788515761,32.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
0.0,7,330.0,47765.94,4.0,727.2625788515761,32.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
0.0,8,330.0,47765.94,4.0,727.2625788515761,32.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
0.0,9,330.0,47765.94,4.0,727.2625788515761,33.0,52266.67,1.0,382.0,233.67,1,5.0,1.0
330.0,10,13.0,47878.32,4.0,727.2625788515761,33.0,52266.67,1.0,521.0,233.67,1,5.0,0.0
13.0,11,10.0,48390.61,4.0,727.2625788515761,33.0,52266.67,1.0,521.0,196.9,1,5.0,0.0
0.0,12,10.0,48390.61,4.0,727.2625788515761,33.0,52266.67,1.0,521.0,196.9,1,5.0,0.0
0.0,13,10.0,48390.61,4.0,727.2625788515761,33.0,52266.67,1.0,521.0,196.9,1,5.0,0.0
1.0,14,10.0,48390.61,4.0,727.2625788515761,33.0,52266.67,1.0,521.0,196.9,1,5.0,0.0
0.0,15,10.0,48390.61,4.0,727.2625788515761,33.0,52266.67,1.0,521.0,196.9,1,5.0,0.0
0.0,0,18.0,151541.14,5.0,1034.7100553771795,42.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,1,18.0,151311.67,5.0,1034.7100553771795,42.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,2,18.0,151311.67,5.0,1034.7100553771795,42.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,3,18.0,151311.67,5.0,1034.7100553771795,42.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,4,18.0,151311.67,5.0,1034.7100553771795,42.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,5,18.0,151311.67,5.0,1034.7100553771795,42.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,6,18.0,151311.67,5.0,1034.7100553771795,42.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,7,18.0,151311.67,5.0,1034.7100553771795,42.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,8,18.0,151311.67,5.0,1034.7100553771795,42.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,9,26.0,151311.67,5.0,1034.7100553771795,43.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,10,31.0,151311.67,5.0,1034.7100553771795,43.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,11,31.0,151311.67,5.0,1034.7100553771795,43.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
18.0,12,31.0,151311.67,5.0,1034.7100553771795,43.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,13,31.0,151311.67,5.0,1034.7100553771795,43.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,14,31.0,151311.67,5.0,1034.7100553771795,43.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,15,31.0,151311.67,5.0,1034.7100553771795,43.0,163200.0,1.0,360.0,995.78,0,5.0,0.0
0.0,0,0.0,740685.44,6.0,870.2509520943994,46.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,1,0.0,739792.04,6.0,870.2509520943994,46.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,2,0.0,738570.81,6.0,870.2509520943994,46.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,3,0.0,737334.14,6.0,870.2509520943994,46.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,4,0.0,737334.14,6.0,870.2509520943994,46.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,5,0.0,735189.04,6.0,870.2509520943994,46.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,6,0.0,734377.21,6.0,870.2509520943994,46.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,7,0.0,733025.98,6.0,870.2509520943994,46.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,8,0.0,732093.12,6.0,870.2509520943994,46.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,9,0.0,732093.12,6.0,870.2509520943994,47.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,10,0.0,729794.69,6.0,870.2509520943994,47.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,11,0.0,729794.69,6.0,870.2509520943994,47.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,12,0.0,729794.69,6.0,870.2509520943994,47.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,13,0.0,728744.04,6.0,870.2509520943994,47.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,14,0.0,725139.15,6.0,870.2509520943994,47.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
0.0,15,0.0,724278.96,6.0,870.2509520943994,47.0,783000.0,1.0,360.0,4358.49,0,5.25,0.0
111.0,0,0.0,61269.54,7.0,857.0402146738616,39.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,1,0.0,61269.54,7.0,857.0402146738616,39.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,2,0.0,61269.54,7.0,857.0402146738616,39.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,3,0.0,61269.54,7.0,857.0402146738616,39.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,4,24.0,61269.54,7.0,857.0402146738616,39.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,5,24.0,61269.54,7.0,857.0402146738616,39.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,6,25.0,61269.54,7.0,857.0402146738616,39.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,7,54.0,61269.54,7.0,857.0402146738616,39.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,8,86.0,60249.16,7.0,857.0402146738616,39.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,9,117.0,60249.16,7.0,857.0402146738616,40.0,66640.0,1.0,360.0,271.0,1,5.0,0.0
0.0,10,148.0,60249.16,7.0,857.0402146738616,40.0,66640.0,1.0,360.0,271.0,1,5.0,1.0
0.0,11,173.0,60249.16,7.0,857.0402146738616,40.0,66640.0,1.0,360.0,271.0,1,5.0,1.0
0.0,12,207.0,60249.16,7.0,857.0402146738616,40.0,66640.0,1.0,360.0,271.0,1,5.0,1.0
0.0,13,232.0,60249.16,7.0,857.0402146738616,40.0,66640.0,1.0,360.0,271.0,1,5.0,1.0
0.0,14,232.0,60279.84,7.0,857.0402146738616,40.0,66640.0,1.0,428.0,271.0,1,5.0,1.0
0.0,15,232.0,60279.84,7.0,857.0402146738616,40.0,66640.0,1.0,428.0,236.17,1,5.0,1.0
56.0,0,64.0,55797.49,8.0,1011.3935662822844,44.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
64.0,1,11.0,55806.47,8.0,1011.3935662822844,44.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
0.0,2,11.0,55806.47,8.0,1011.3935662822844,44.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
0.0,3,11.0,55806.47,8.0,1011.3935662822844,44.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
0.0,4,11.0,55806.47,8.0,1011.3935662822844,44.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
0.0,5,11.0,55806.47,8.0,1011.3935662822844,44.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
0.0,6,11.0,55806.47,8.0,1011.3935662822844,44.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
0.0,7,11.0,55806.47,8.0,1011.3935662822844,44.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
0.0,8,11.0,55806.47,8.0,1011.3935662822844,44.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
0.0,9,11.0,55806.47,8.0,1011.3935662822844,45.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
0.0,10,27.0,55806.47,8.0,1011.3935662822844,45.0,64400.0,1.0,360.0,442.77,0,6.5,0.0
11.0,11,49.0,55886.11,8.0,1011.3935662822844,45.0,64400.0,1.0,360.0,462.68,0,6.5,0.0
0.0,12,49.0,55886.11,8.0,1011.3935662822844,45.0,64400.0,1.0,360.0,462.68,0,6.5,0.0
0.0,13,49.0,55965.75,8.0,1011.3935662822844,45.0,64400.0,1.0,360.0,462.68,0,6.5,0.0
0.0,14,49.0,55965.75,8.0,1011.3935662822844,45.0,64400.0,1.0,360.0,462.68,0,6.5,0.0
0.0,15,55.0,55965.75,8.0,1011.3935662822844,45.0,64400.0,1.0,360.0,462.68,0,6.5,0.0
1.0,0,24.0,36648.49,9.0,786.2651900052979,35.0,41258.0,1.0,360.0,163.01,1,5.0,0.0
1.0,1,24.0,36547.54,9.0,786.2651900052979,35.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
24.0,2,12.0,36473.91,9.0,786.2651900052979,35.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,3,12.0,36473.91,9.0,786.2651900052979,35.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,4,12.0,36473.91,9.0,786.2651900052979,35.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,5,12.0,36473.91,9.0,786.2651900052979,35.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
12.0,6,0.0,36473.91,9.0,786.2651900052979,35.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,7,0.0,36473.91,9.0,786.2651900052979,35.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,8,0.0,36473.91,9.0,786.2651900052979,35.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,9,1.0,36473.91,9.0,786.2651900052979,36.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,10,2.0,36473.91,9.0,786.2651900052979,36.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,11,19.0,36473.91,9.0,786.2651900052979,36.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,12,33.0,36473.91,9.0,786.2651900052979,36.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,13,33.0,36473.91,9.0,786.2651900052979,36.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,14,33.0,36473.91,9.0,786.2651900052979,36.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
0.0,15,33.0,36473.91,9.0,786.2651900052979,36.0,41258.0,1.0,384.0,163.01,1,5.0,0.0
28.0,0,44.0,17798.68,10.0,796.1591518350194,49.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
44.0,1,0.0,17812.16,10.0,796.1591518350194,49.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,2,0.0,17812.16,10.0,796.1591518350194,49.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,3,0.0,17812.16,10.0,796.1591518350194,49.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,4,0.0,17812.16,10.0,796.1591518350194,49.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,5,0.0,17812.16,10.0,796.1591518350194,49.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,6,0.0,17812.16,10.0,796.1591518350194,49.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,7,0.0,17812.16,10.0,796.1591518350194,49.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,8,18.0,17812.16,10.0,796.1591518350194,49.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,9,18.0,17812.16,10.0,796.1591518350194,50.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,10,18.0,17812.16,10.0,796.1591518350194,50.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,11,18.0,17812.16,10.0,796.1591518350194,50.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,12,28.0,17812.16,10.0,796.1591518350194,50.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,13,57.0,17812.16,10.0,796.1591518350194,50.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,14,71.0,17812.16,10.0,796.1591518350194,50.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,15,88.0,17812.16,10.0,796.1591518350194,50.0,26900.0,1.0,361.0,167.25,0,5.5,0.0
0.0,0,0.0,25969.6,11.0,798.8038808923604,56.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,1,0.0,25835.53,11.0,798.8038808923604,56.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,2,0.0,25700.95,11.0,798.8038808923604,56.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,3,0.0,25700.95,11.0,798.8038808923604,56.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,4,0.0,25700.95,11.0,798.8038808923604,56.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,5,0.0,25700.95,11.0,798.8038808923604,56.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,6,0.0,25700.95,11.0,798.8038808923604,56.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,7,0.0,25700.95,11.0,798.8038808923604,56.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,8,0.0,25565.87,11.0,798.8038808923604,56.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,9,0.0,25430.28,11.0,798.8038808923604,57.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,10,0.0,25157.57,11.0,798.8038808923604,57.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,11,0.0,25157.57,11.0,798.8038808923604,57.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,12,0.0,25020.45,11.0,798.8038808923604,57.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,13,0.0,24882.82,11.0,798.8038808923604,57.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,14,0.0,24744.67,11.0,798.8038808923604,57.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,15,0.0,24606.0,11.0,798.8038808923604,57.0,44650.0,1.0,363.0,263.2,0,4.5,0.0
0.0,0,0.0,88261.33,12.0,782.3944325795594,39.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,1,0.0,88055.56,12.0,782.3944325795594,39.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,2,0.0,87860.54,12.0,782.3944325795594,39.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,3,0.0,87654.28,12.0,782.3944325795594,39.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,4,0.0,87455.08,12.0,782.3944325795594,39.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,5,0.0,87255.62,12.0,782.3944325795594,39.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,6,0.0,87052.27,12.0,782.3944325795594,39.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,7,0.0,86859.55,12.0,782.3944325795594,39.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,8,1.0,86648.47,12.0,782.3944325795594,39.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,9,1.0,86451.58,12.0,782.3944325795594,40.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,10,1.0,86250.83,12.0,782.3944325795594,40.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,11,1.0,86042.63,12.0,782.3944325795594,40.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,12,1.0,85841.35,12.0,782.3944325795594,40.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,13,1.0,85629.07,12.0,782.3944325795594,40.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,14,1.0,85427.25,12.0,782.3944325795594,40.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
0.0,15,1.0,85221.62,12.0,782.3944325795594,40.0,90250.0,1.0,360.0,320.98,1,5.0,0.0
2.0,0,36.0,71012.48,13.0,785.3998365398966,28.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,1,36.0,70947.98,13.0,785.3998365398966,28.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,2,36.0,70947.98,13.0,785.3998365398966,28.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,3,36.0,70583.18,13.0,785.3998365398966,28.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,4,36.0,70378.36,13.0,785.3998365398966,28.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,5,36.0,70084.22,13.0,785.3998365398966,28.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,6,36.0,70084.22,13.0,785.3998365398966,28.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
36.0,7,0.0,70124.94,13.0,785.3998365398966,28.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,8,0.0,70124.94,13.0,785.3998365398966,28.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,9,0.0,70124.94,13.0,785.3998365398966,29.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,10,0.0,70124.94,13.0,785.3998365398966,29.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,11,0.0,70124.94,13.0,785.3998365398966,29.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,12,0.0,70124.94,13.0,785.3998365398966,29.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,13,0.0,70875.28,13.0,785.3998365398966,29.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,14,6.0,69930.32,13.0,785.3998365398966,29.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,15,9.0,69789.22,13.0,785.3998365398966,29.0,78400.0,1.0,360.0,329.02,1,5.0,0.0
0.0,0,106.0,30182.24,14.0,962.2894195699156,66.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
0.0,1,106.0,29931.63,14.0,962.2894195699156,66.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
0.0,2,106.0,29711.88,14.0,962.2894195699156,66.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
2.0,3,106.0,29678.83,14.0,962.2894195699156,66.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
5.0,4,106.0,29426.95,14.0,962.2894195699156,66.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
1.0,5,106.0,28913.44,14.0,962.2894195699156,66.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
0.0,6,106.0,28657.01,14.0,962.2894195699156,66.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
106.0,7,2.0,29426.95,14.0,962.2894195699156,66.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
0.0,8,2.0,28213.15,14.0,962.2894195699156,66.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
0.0,9,2.0,28110.31,14.0,962.2894195699156,67.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
0.0,10,2.0,28110.31,14.0,962.2894195699156,67.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
0.0,11,2.0,28110.31,14.0,962.2894195699156,67.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
0.0,12,2.0,28110.31,14.0,962.2894195699156,67.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
0.0,13,2.0,27850.2,14.0,962.2894195699156,67.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
1.0,14,2.0,26528.92,14.0,962.2894195699156,67.0,52650.0,1.0,240.0,468.16,0,5.5,0.0
