time/fps,time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates
100,504,5,72,0.5236768802228411,0.001,0.009897814132273197,201
100,511,5,73,0.5170612813370472,0.001,0.02810773067176342,205
101,518,5,74,0.5104456824512535,0.001,0.01111437939107418,208
101,525,5,75,0.5038300835654598,0.001,0.013181461952626705,212
102,532,5,76,0.497214484679666,0.001,0.02119613252580166,215
102,539,5,77,0.49059888579387223,0.001,0.013657625764608383,219
103,546,5,78,0.48398328690807846,0.001,0.007514784578233957,222
103,553,5,79,0.4773676880222837,0.001,0.011570283211767673,226
104,560,5,80,0.4707520891364899,0.001,0.02838873118162155,229
104,567,5,81,0.46413649025069614,0.001,0.011293754912912846,233
105,574,5,82,0.45752089136490226,0.001,0.014838182367384434,236
105,581,5,83,0.4509052924791085,0.001,0.01741228625178337,240
106,588,5,84,0.4442896935933148,0.001,0.017668841406702995,243
106,595,5,85,0.43767409470752106,0.001,0.013331260532140732,247
106,602,5,86,0.4310584958217273,0.001,0.011604451574385166,250
106,609,5,87,0.4244428969359334,0.001,0.006602686829864979,254
107,616,5,88,0.41782729805013963,0.001,0.010593170300126076,257
107,623,5,89,0.41121169916434597,0.001,0.0180820245295763,261
108,630,5,90,0.4045961002785522,0.001,0.015500985085964203,264
108,637,5,91,0.3979805013927573,0.001,0.022164976224303246,268
108,644,5,92,0.39136490250696354,0.001,0.023910490795969963,271
108,651,5,93,0.38474930362116977,0.001,0.01183127611875534,275
109,658,6,94,0.378133704735376,0.001,0.02134549804031849,278
109,665,6,95,0.3715181058495822,0.001,0.03183393180370331,282
109,672,6,96,0.36490250696378845,0.001,0.020306730642914772,285
109,679,6,97,0.3582869080779948,0.001,0.022950854152441025,289
110,686,6,98,0.3516713091922009,0.001,0.010923951864242554,292
110,693,6,99,0.34505571030640714,0.001,0.01877240650355816,296
110,700,6,100,0.33844011142061226,0.001,0.009525139816105366,299
110,707,6,101,0.3318245125348186,0.001,0.024926407262682915,303
111,714,6,102,0.3252089136490248,0.001,0.01971375197172165,306
111,721,6,103,0.31859331476323094,0.001,0.008056712336838245,310
111,728,6,104,0.3119777158774373,0.001,0.02960691973567009,313
112,735,6,105,0.3053621169916434,0.001,0.022324388846755028,317
112,742,6,106,0.29874651810584973,0.001,0.013486085459589958,320
112,749,6,107,0.29213091922005596,0.001,0.01735975407063961,324
112,756,6,108,0.2855153203342621,0.001,0.021763119846582413,327
113,763,6,109,0.2788997214484684,0.001,0.01664966158568859,331
113,770,6,110,0.27228412256267454,0.001,0.021403830498456955,334
113,777,6,111,0.2656685236768809,0.001,0.015528760850429535,338
114,784,6,112,0.259052924791086,0.001,0.011041942983865738,341
113,791,6,113,0.2524373259052922,0.001,0.010113419964909554,345
113,798,7,114,0.24582172701949845,0.001,0.026602327823638916,348
113,805,7,115,0.2392061281337048,0.001,0.019538404420018196,352
114,812,7,116,0.2325905292479109,0.001,0.01731686294078827,355
114,819,7,117,0.22597493036211713,0.001,0.01757284253835678,359
114,826,7,118,0.21935933147632336,0.001,0.012367647141218185,362
114,833,7,119,0.2127437325905296,0.001,0.014860211871564388,366
115,840,7,120,0.20612813370473593,0.001,0.015089617110788822,369
115,847,7,121,0.19951253481894093,0.001,0.02020982652902603,373
115,854,7,122,0.19289693593314727,0.001,0.033733196556568146,376
115,861,7,123,0.1862813370473534,0.001,0.014021221548318863,380
115,868,7,124,0.17966573816155973,0.001,0.021985067054629326,383
115,875,7,125,0.17305013927576596,0.001,0.013454455882310867,387
116,882,7,126,0.16643454038997207,0.001,0.008136373944580555,390
115,889,7,127,0.1598189415041784,0.001,0.013101695105433464,394
115,896,7,128,0.15320334261838453,0.001,0.018126754090189934,397
115,903,7,129,0.14658774373259087,0.001,0.011490670032799244,401
114,910,7,130,0.1399721448467971,0.001,0.008848272264003754,404
111,917,8,131,0.13335654596100321,0.001,0.02764301188290119,408
110,924,8,132,0.12674094707520955,0.001,0.010594733990728855,411
110,931,8,133,0.12012534818941478,0.001,0.024805719032883644,415
110,938,8,134,0.1135097493036209,0.001,0.014269175939261913,418
111,945,8,135,0.10689415041782724,0.001,0.01586158387362957,422
111,952,8,136,0.10027855153203336,0.001,0.02439371682703495,425
111,959,8,137,0.09366295264623958,0.001,0.013759460300207138,429
111,966,8,138,0.08704735376044592,0.001,0.02030019834637642,432
112,973,8,139,0.08043175487465204,0.001,0.01890820637345314,436
112,980,8,140,0.07381615598885838,0.001,0.021716933697462082,439
112,987,8,141,0.0672005571030645,0.001,0.014702805317938328,443
112,994,8,142,0.060584958217269724,0.001,0.03142242878675461,446
113,1001,8,143,0.05396935933147595,0.001,0.037264931946992874,450
113,1008,8,144,0.05,0.001,0.010642770677804947,453
113,1015,8,145,0.05,0.001,0.026001155376434326,457
113,1022,8,146,0.05,0.001,0.016517462208867073,460
114,1029,9,147,0.05,0.001,0.008663305081427097,464
114,1036,9,148,0.05,0.001,0.02063371241092682,467
114,1043,9,149,0.05,0.001,0.01507535669952631,471
114,1050,9,150,0.05,0.001,0.022589825093746185,474
114,1057,9,151,0.05,0.001,0.024022283032536507,478
114,1064,9,152,0.05,0.001,0.013873513787984848,481
114,1071,9,153,0.05,0.001,0.023771002888679504,485
113,1078,9,154,0.05,0.001,0.015469815582036972,488
111,1085,9,155,0.05,0.001,0.010582133196294308,492
111,1092,9,156,0.05,0.001,0.008147829212248325,495
112,1099,9,157,0.05,0.001,0.00517140282317996,499
112,1106,9,158,0.05,0.001,0.026433149352669716,502
112,1113,9,159,0.05,0.001,0.013573762960731983,506
111,1120,10,160,0.05,0.001,0.018852664157748222,509
111,1127,10,161,0.05,0.001,0.019444771111011505,513
111,1134,10,162,0.05,0.001,0.026687579229474068,516
111,1141,10,163,0.05,0.001,0.02203439362347126,520
111,1148,10,164,0.05,0.001,0.009572695009410381,523
111,1155,10,165,0.05,0.001,0.007285177707672119,527
111,1162,10,166,0.05,0.001,0.010577315464615822,530
111,1169,10,167,0.05,0.001,0.017949407920241356,534
112,1176,10,168,0.05,0.001,0.03372129052877426,537
112,1183,10,169,0.05,0.001,0.009956903755664825,541
112,1190,10,170,0.05,0.001,0.009048729203641415,544
112,1197,10,171,0.05,0.001,0.014744190499186516,548
112,1204,10,172,0.05,0.001,0.010898848064243793,551
112,1211,10,173,0.05,0.001,0.03444809094071388,555
113,1218,10,174,0.05,0.001,0.01010147389024496,558
113,1225,10,175,0.05,0.001,0.019500888884067535,562
113,1232,10,176,0.05,0.001,0.018863748759031296,565
113,1239,10,177,0.05,0.001,0.020927729085087776,569
113,1246,10,178,0.05,0.001,0.019380714744329453,572
113,1253,11,179,0.05,0.001,0.018894856795668602,576
113,1260,11,180,0.05,0.001,0.02466309256851673,579
113,1267,11,181,0.05,0.001,0.014024325646460056,583
113,1274,11,182,0.05,0.001,0.01620497740805149,586
114,1281,11,183,0.05,0.001,0.015512155368924141,590
114,1288,11,184,0.05,0.001,0.023594705387949944,593
114,1295,11,185,0.05,0.001,0.007482930552214384,597
114,1302,11,186,0.05,0.001,0.016796723008155823,600
114,1309,11,187,0.05,0.001,0.018944891169667244,604
114,1316,11,188,0.05,0.001,0.015237727202475071,607
114,1323,11,189,0.05,0.001,0.0191289521753788,611
114,1330,11,190,0.05,0.001,0.017527712509036064,614
115,1337,11,191,0.05,0.001,0.01578058861196041,618
115,1344,11,192,0.05,0.001,0.02196636237204075,621
115,1351,11,193,0.05,0.001,0.019907036796212196,625
115,1358,11,194,0.05,0.001,0.02158197946846485,628
115,1365,11,195,0.05,0.001,0.024109501391649246,632
115,1372,11,196,0.05,0.001,0.011319923214614391,635
115,1379,11,197,0.05,0.001,0.008216769434511662,639
116,1386,11,198,0.05,0.001,0.023771025240421295,642
115,1393,12,199,0.05,0.001,0.014174973592162132,646
115,1400,12,200,0.05,0.001,0.014024607837200165,649
115,1407,12,201,0.05,0.001,0.010326358489692211,653
116,1414,12,202,0.05,0.001,0.016486618667840958,656
116,1421,12,203,0.05,0.001,0.011017384007573128,660
116,1428,12,204,0.05,0.001,0.015145261771976948,663
116,1435,12,205,0.05,0.001,0.02015252411365509,667
116,1442,12,206,0.05,0.001,0.020615125074982643,670
116,1449,12,207,0.05,0.001,0.017960144206881523,674
116,1456,12,208,0.05,0.001,0.017046751454472542,677
116,1463,12,209,0.05,0.001,0.030260644853115082,681
116,1470,12,210,0.05,0.001,0.013948343694210052,684
117,1477,12,211,0.05,0.001,0.010193497873842716,688
117,1484,12,212,0.05,0.001,0.020588934421539307,691
117,1491,12,213,0.05,0.001,0.019034747034311295,695
117,1498,12,214,0.05,0.001,0.02742644026875496,698
117,1505,12,215,0.05,0.001,0.021641694009304047,702
117,1512,12,216,0.05,0.001,0.012109380215406418,705
117,1519,12,217,0.05,0.001,0.013293888419866562,709
117,1526,12,218,0.05,0.001,0.026405395939946175,712
117,1533,12,219,0.05,0.001,0.020170990377664566,716
118,1540,13,220,0.05,0.001,0.01966472528874874,719
118,1547,13,221,0.05,0.001,0.02803860418498516,723
118,1554,13,222,0.05,0.001,0.010266807861626148,726
118,1561,13,223,0.05,0.001,0.02468075416982174,730
118,1568,13,224,0.05,0.001,0.020047448575496674,733
118,1575,13,225,0.05,0.001,0.01862112060189247,737
118,1582,13,226,0.05,0.001,0.010171400383114815,740
118,1589,13,227,0.05,0.001,0.017738284543156624,744
118,1596,13,228,0.05,0.001,0.01935235783457756,747
119,1603,13,229,0.05,0.001,0.024303201586008072,751
119,1610,13,230,0.05,0.001,0.026553906500339508,754
119,1617,13,231,0.05,0.001,0.027220677584409714,758
119,1624,13,232,0.05,0.001,0.02583645097911358,761
119,1631,13,233,0.05,0.001,0.025287194177508354,765
119,1638,13,234,0.05,0.001,0.015274852514266968,768
119,1645,13,235,0.05,0.001,0.023265261203050613,772
119,1652,13,236,0.05,0.001,0.015738843008875847,775
119,1659,13,237,0.05,0.001,0.03838445991277695,779
120,1666,13,238,0.05,0.001,0.01661846973001957,782
120,1673,13,239,0.05,0.001,0.027026625350117683,786
120,1680,13,240,0.05,0.001,0.02936955913901329,789
119,1687,14,241,0.05,0.001,0.013243693858385086,793
120,1694,14,242,0.05,0.001,0.01324380561709404,796
120,1701,14,243,0.05,0.001,0.020549841225147247,800
120,1708,14,244,0.05,0.001,0.02655293233692646,803
120,1715,14,245,0.05,0.001,0.025267526507377625,807
120,1722,14,246,0.05,0.001,0.026808666065335274,810
120,1729,14,247,0.05,0.001,0.016040699556469917,814
120,1736,14,248,0.05,0.001,0.01918894052505493,817
120,1743,14,249,0.05,0.001,0.030369477346539497,821
120,1750,14,250,0.05,0.001,0.021974796429276466,824
120,1757,14,251,0.05,0.001,0.018078168854117393,828
121,1764,14,252,0.05,0.001,0.01165891345590353,831
121,1771,14,253,0.05,0.001,0.014012699946761131,835
121,1778,14,254,0.05,0.001,0.008569660596549511,838
121,1785,14,255,0.05,0.001,0.02581612765789032,842
121,1792,14,256,0.05,0.001,0.021293940022587776,845
121,1799,14,257,0.05,0.001,0.02166128344833851,849
121,1806,14,258,0.05,0.001,0.01872507482767105,852
121,1813,14,259,0.05,0.001,0.023310715332627296,856
121,1820,14,260,0.05,0.001,0.023273184895515442,859
121,1827,15,261,0.05,0.001,0.022720439359545708,863
121,1834,15,262,0.05,0.001,0.026560116559267044,866
121,1841,15,263,0.05,0.001,0.013384003192186356,870
121,1848,15,264,0.05,0.001,0.012900194153189659,873
121,1855,15,265,0.05,0.001,0.011956282891333103,877
121,1862,15,266,0.05,0.001,0.026469791308045387,880
121,1869,15,267,0.05,0.001,0.019959503784775734,884
121,1876,15,268,0.05,0.001,0.01822260580956936,887
121,1883,15,269,0.05,0.001,0.012441286817193031,891
121,1890,15,270,0.05,0.001,0.025983285158872604,894
121,1897,15,271,0.05,0.001,0.017825797200202942,898
122,1904,15,272,0.05,0.001,0.01880520023405552,901
122,1911,15,273,0.05,0.001,0.03655564412474632,905
122,1918,15,274,0.05,0.001,0.02445170097053051,908
122,1925,15,275,0.05,0.001,0.007746064104139805,912
122,1932,15,276,0.05,0.001,0.020555391907691956,915
122,1939,15,277,0.05,0.001,0.027212029322981834,919
122,1946,15,278,0.05,0.001,0.02747541479766369,922
122,1953,15,279,0.05,0.001,0.012489577755331993,926
122,1960,15,280,0.05,0.001,0.019181611016392708,929
122,1967,16,281,0.05,0.001,0.01811176724731922,933
122,1974,16,282,0.05,0.001,0.024807894602417946,936
122,1981,16,283,0.05,0.001,0.025349998846650124,940
122,1988,16,284,0.05,0.001,0.013209673576056957,943
122,1995,16,285,0.05,0.001,0.03232346475124359,947
122,2002,16,286,0.05,0.001,0.019199371337890625,950
122,2009,16,287,0.05,0.001,0.045509885996580124,954
122,2016,16,288,0.05,0.001,0.009229310788214207,957
122,2023,16,289,0.05,0.001,0.024047011509537697,961
